"direccion","lat","lon"
"11 DE SEPTIEMBRE DE 1888 2713, CABA, Argentina",-34.5529935428571,-58.4558633285714
"ERCILLA 5353, CABA, Argentina",-34.6414506306122,-58.5038377673469
"GAONA AV. 2799, CABA, Argentina",-34.616148,-58.465612
"DIAZ VELEZ AV. 5401, CABA, Argentina",-34.6084065,-58.4168375
"AGUERO 1953, CABA, Argentina",-34.5892295510204,-58.4035495714286
"RUIZ DE LOS LLANOS 378, CABA, Argentina",-34.6350646755102,-58.5087045020408
"RIOBAMBA 376, CABA, Argentina",-34.6048803857143,-58.393901777551
"CONGRESO AV. 3150, CABA, Argentina",-34.6092859,-58.3925577
"QUESADA 3290, CABA, Argentina",-34.5592951958333,-58.4723953375
"WASHINGTON 3100, CABA, Argentina",-34.560606,-58.47713
"BOEDO AV. 1054, CABA, Argentina",-34.6254799,-58.4161163
"CORDOBA AV. 4972, CABA, Argentina",-34.5991974,-58.4039401
"SAN MARTIN 430, CABA, Argentina",-34.6028604875,-58.3739536708333
"ACOYTE 621, CABA, Argentina",-34.6115374909091,-58.4387936151515
"HUMAHUACA 4162, CABA, Argentina",-34.6017969795918,-58.4233037142857
"VIAMONTE 783, CABA, Argentina",-34.6000092764706,-58.3778957823529
"CORRIENTES AV. 980, CABA, Argentina",-34.6037683285714,-58.3805296469388
"VELEZ SARSFIELD AV. 1760, CABA, Argentina",-34.63310625,-58.5199326762821
"TUCUMAN 2499, CABA, Argentina",-34.6020534,-58.4022322
"DORREGO 2238, CABA, Argentina",-34.5772005163265,-58.4384084979592
"PASTEUR 382, CABA, Argentina",-34.6049982571429,-58.3995014897959
"OLAYA 1035, CABA, Argentina",-34.607473,-58.4425428205128
"AVENIDA ALVAREZ THOMAS 2749, CABA, Argentina",-34.5745498,-58.4789496
"AVENIDA ALVAREZ THOMAS 2790, CABA, Argentina",-34.5743755877551,-58.4796863918367
"BOULOGNE SUR MER 856, CABA, Argentina",-34.6002286816327,-58.405511944898
"SANTO TOME 4278, CABA, Argentina",-34.6136864081633,-58.5022982346939
"SARMIENTO 3001, CABA, Argentina",-34.6066269,-58.4088879
"AVENIDA SANTA FE 768, CABA, Argentina",-34.595835,-58.3925408
"PEÑA 3123, CABA, Argentina",-34.5852904204082,-58.4061805285714
"SARMIENTO 2922, CABA, Argentina",-34.6067747346939,-58.4077207346939
"PUEYRREDON AV. 1707, CABA, Argentina",-34.5949245,-58.4031408
"Viamonte 783, CABA, Argentina",-34.6000092764706,-58.3778957823529
"ESTADO PLURINACIONAL DE BOLIVIA 1057, CABA, Argentina",-34.6191256142857,-58.4700598714286
"MELIAN AV. 3309, CABA, Argentina",-34.5686019,-58.4677619
"CABILDO AV. 592, CABA, Argentina",-34.571079473913,-58.4429478565217
"Av. Corrientes 980, CABA, Argentina",-34.6037683285714,-58.3805296469388
"MATANZA 3162, CABA, Argentina",-34.6555799795918,-58.4277509795918
"CORRIENTES AV. 3369, CABA, Argentina",-34.6041224,-58.4053431
"CORRIENTES AV. 2407, CABA, Argentina",-34.6041224,-58.4053431
"GALLO 509, CABA, Argentina",-34.6030865428571,-58.4128610734694
"LINIERS VIRREY 577, CABA, Argentina",-34.6177324208333,-58.4142231291667
"FLORIDA 735, CABA, Argentina",-34.5994167857143,-58.375262522449
"CORRIENTES AV. 2493, CABA, Argentina",-34.6041224,-58.4053431
"BOEDO AV. 376, CABA, Argentina",-34.6168590040816,-58.4167744
"SARMIENTO 3835, CABA, Argentina",-34.6051514306122,-58.4188488510204
"CORRIENTES AV. 2464, CABA, Argentina",-34.6041224,-58.4053431
"MEDRANO AV. 645, CABA, Argentina",-34.6026197959184,-58.4207632857143
"PUEYRREDON AV. 1094, CABA, Argentina",-34.5949245,-58.4031408
"GUALEGUAYCHU 400, CABA, Argentina",-34.6302366,-58.4861994
"LAVALLE 3073, CABA, Argentina",-34.6025947306122,-58.4093634428571
"REGIMIENTO DE PATRICIOS AV. 1628, CABA, Argentina",-34.577648,-58.4271891
"LAVALLE 972, CABA, Argentina",-34.6025529120879,-58.3805377651253
"ROOSEVELT FRANKLIN D. 2446, CABA, Argentina",-34.5574332,-58.4606697
"CIUDAD DE LA PAZ 2369, CABA, Argentina",-34.5600610061225,-58.4597626918367
"OLAZABAL 2415, CABA, Argentina",-34.5602612428571,-58.4586424714286
"CARABOBO AV. 47, CABA, Argentina",-34.627431755102,-58.4565239836735
"FLORIDA 719, CABA, Argentina",-34.5996148,-58.3752651
"ACEVEDO 566, CABA, Argentina",-34.5968089897959,-58.4387966408163
"GUISE 1933, CABA, Argentina",-34.5906753,-58.4126487
"LAFUENTE 248, CABA, Argentina",-34.6334387959184,-58.4668016530612
"AVENIDA DE MAYO 1135, CABA, Argentina",-34.6090003163265,-58.3825481897959
"CERRITO 286, CABA, Argentina",-34.6052868857143,-58.3822541
"AVENIDA DE MAYO 1239, CABA, Argentina",-34.6091037387755,-58.3840125836735
"LAFUENTE 153, CABA, Argentina",-34.6323908653061,-58.4674906183673
"DIRECTORIO AV. 2363, CABA, Argentina",-34.6276151,-58.4339885
"GAONA AV. 3935, CABA, Argentina",-34.62341285,-58.48014715
"CAMPANA 378, CABA, Argentina",-34.6280650979592,-58.4765036510204
"DIRECTORIO AV. 2845, CABA, Argentina",-34.6351992653061,-58.4668486632653
"AZCUENAGA 894, CABA, Argentina",-34.5982477,-58.4008805
"PUEYRREDON AV. 1081, CABA, Argentina",-34.5949245,-58.4031408
"PUEYRREDON AV. 1181, CABA, Argentina",-34.5949245,-58.4031408
"MAIPU 440, CABA, Argentina",-34.60293111875,-58.3767451895833
"ALVAREZ JONTE AV. 6305, CABA, Argentina",-34.6090356,-58.4831897
"MIRANDA 6129, CABA, Argentina",-34.6324043285714,-58.5165694142857
"ALBARELLOS AV. 2742, CABA, Argentina",-34.5766685,-58.508105
"MEXICO 2208, CABA, Argentina",-34.6162290265306,-58.3979182081633
"SAAVEDRA 22, CABA, Argentina",-34.6102986306122,-58.4032390673469
"MENDOZA 5636, CABA, Argentina",-34.5802734755102,-58.4888405428571
"MENDOZA 4900, CABA, Argentina",-34.575738,-58.4815426
"ANDONAEGUI 1973, CABA, Argentina",-34.5803333265306,-58.4854847755102
"MOLDES 2141, CABA, Argentina",-34.5632069673469,-58.459750155102
"MOLDES 1804, CABA, Argentina",-34.566421144898,-58.4571777693878
"ECUADOR 462, CABA, Argentina",-34.6046946938776,-58.4081226122449
"MOLDES 1809, CABA, Argentina",-34.5662985734694,-58.4570622204082
"GAVILAN 2055, CABA, Argentina",-34.6073176938776,-58.472352244898
"ALVAREZ JONTE AV. 5151, CABA, Argentina",-34.6090356,-58.4831897
"ALVAREZ JONTE AV. 5964, CABA, Argentina",-34.6090356,-58.4831897
"RUIZ DE LOS LLANOS 708, CABA, Argentina",-34.6322839,-58.5128794
"IRIGOYEN 702, CABA, Argentina",-34.6332486,-58.5102721
"SAN LUIS 2434, CABA, Argentina",-34.6002778326531,-58.4015061346939
"GAVILAN 1024, CABA, Argentina",-34.6177860612245,-58.4651006326531
"CAMPANA 3514, CABA, Argentina",-34.5981552591837,-58.4997746265306
"LINIERS VIRREY 667, CABA, Argentina",-34.6191808571429,-58.4141290204082
"MEXICO 3427, CABA, Argentina",-34.6196033877551,-58.4143746122449
"MONROE 2448, CABA, Argentina",-34.5586758081633,-58.4603604897959
"MEDRANO 127, CABA, Argentina",-34.6093778959184,-58.4212897408163
"LARRAYA 2849, CABA, Argentina",-34.6648015102041,-58.4847429387755
"SANABRIA 2901, CABA, Argentina",-34.609739,-58.50748
"ASUNCION 4183, CABA, Argentina",-34.6018690473684,-58.5129015736842
"MURGUIONDO 3247, CABA, Argentina",-34.6685458823529,-58.4869982058824
"OLIDEN 2935, CABA, Argentina",-34.6657908979592,-58.4885149591837
"MURGUIONDO 3286, CABA, Argentina",-34.668792,-58.4862965
"OBISPO SAN ALBERTO 2429, CABA, Argentina",-34.5788714285714,-58.5006574285714
"PERU 1024, CABA, Argentina",-34.6085776,-58.3745001
"ECUADOR 986, CABA, Argentina",-34.5984194857143,-58.4058005285714
"BOULOGNE SUR MER 619, CABA, Argentina",-34.6028387600324,-58.4061540497979
"PUEYRREDON AV. 623, CABA, Argentina",-34.612606655102,-58.4414497285714
"TUCUMAN 975, CABA, Argentina",-34.6012864285714,-58.380630077551
"VIDAL 1711, CABA, Argentina",-34.5676476711111,-58.4573056333333
"GUEMES 4821, CABA, Argentina",-34.5801178877551,-58.4255133346939
"CHARCAS 5219, CABA, Argentina",-34.5775560489796,-58.4311886959184
"NAZCA AV. 738, CABA, Argentina",-34.6294223,-58.4702253
"AGUERO 93, CABA, Argentina",-34.6094674857143,-58.4130830591837
"AZCUENAGA 342, CABA, Argentina",-34.6055753122449,-58.4008351142857
"JUNIN 1343, CABA, Argentina",-34.592497,-58.3965853571429
"LARREA 325, CABA, Argentina",-34.6058693,-58.4019895142857
"ESPARZA 6, CABA, Argentina",-34.6108491510204,-58.4130253897959
"BOGOTA 374, CABA, Argentina",-34.614526775,-58.4372641833333
"DIRECTORIO AV. 7022, CABA, Argentina",-34.6636488755102,-58.5072165755102
"GASCON 555, CABA, Argentina",-34.6051741714286,-58.4243399836735
"GASCON 536, CABA, Argentina",-34.6053854857143,-58.4245640020408
"SARMIENTO 4208, CABA, Argentina",-34.6045595897959,-58.4245844653061
"DIRECTORIO AV. 417, CABA, Argentina",-34.6277246081633,-58.4326457306122
"MARTINEZ ROSAS 1074, CABA, Argentina",-34.599025755102,-58.4495302244898
"MENDOZA 2617, CABA, Argentina",-34.5622569102041,-58.4596435714286
"JURAMENTO 2784, CABA, Argentina",-34.5641763693878,-58.4600364857143
"ECHEVERRIA 2570, CABA, Argentina",-34.5639622163265,-58.4573816795918
"TRES ARROYOS 442, CABA, Argentina",-34.6025939163265,-58.4489186836735
"CERVIÑO AV. 3300, CABA, Argentina",-34.5728572,-58.4273353
"MALABIA 1887, CABA, Argentina",-34.5891463714286,-58.4243424734694
"MUÑECAS 932, CABA, Argentina",-34.5994798979592,-58.4471335306122
"ESMERALDA 496, CABA, Argentina",-34.6025160125,-58.37819325625
"SALTA 1740, CABA, Argentina",-34.6283496792971,-58.3826842522106
"BRASIL 1415, CABA, Argentina",-34.6283923285714,-58.3859734714286
"DE LOS CONSTITUYENTES AV. 5861, CABA, Argentina",-34.5865322,-58.4868782
"DE LOS CONSTITUYENTES AV. 5747, CABA, Argentina",-34.5865322,-58.4868782
"SUIPACHA 537, CABA, Argentina",-34.6020179142857,-58.3795178489796
"CORRIENTES AV. 5093, CABA, Argentina",-34.6041224,-58.4053431
"TUCUMAN 661, CABA, Argentina",-34.6010544102041,-58.3761890857143
"MONROE 4360, CABA, Argentina",-34.5698787857143,-58.4785648959184
"TERRERO 1733, CABA, Argentina",-34.6090336510204,-58.4657144653061
"FRAY JUSTO SANTA MARIA DE ORO 1872, CABA, Argentina",-34.5851652285714,-58.4297885285714
"MALABIA 2495, CABA, Argentina",-34.5845330428571,-58.4172398897959
"OLIVERA AV. 1569, CABA, Argentina",-34.6574152,-58.4789011
"PERU 752, CABA, Argentina",-34.6166598571429,-58.3744142265306
"CAMPICHUELO 810, CABA, Argentina",-34.6085557755102,-58.4373959081633
"TERRADA 350, CABA, Argentina",-34.6275635673469,-58.4696282959184
"RIVADAVIA AV. 3659, CABA, Argentina",-34.6204106,-58.4412692
"MORON 2990, CABA, Argentina",-34.6246344081633,-58.4738741734694
"MALVINAS ARGENTINAS 344, CABA, Argentina",-34.6285771428571,-58.450019
"SEGUROLA AV. 54, CABA, Argentina",-34.6335627235294,-58.4829812352941
"JUNIN 328, CABA, Argentina",-34.6055530163265,-58.3967481265306
"AVENIDA DE LOS INCAS 3744, CABA, Argentina",-34.5763094,-58.4651792285714
"ESMERALDA 740, CABA, Argentina",-34.5956493402737,-58.3777686420488
"INCLAN 2661, CABA, Argentina",-34.6299814285714,-58.4016538367347
"TUCUMAN 688, CABA, Argentina",-34.6012293,-58.3764142
"FRAY JUSTO SANTA MARIA DE ORO 2318, CABA, Argentina",-34.5810700469388,-58.4261228489796
"NOGOYA 3313, CABA, Argentina",-34.6046526816327,-58.4950100918367
"FRAY JUSTO SANTA MARIA DE ORO 2310, CABA, Argentina",-34.5811367734694,-58.4261836244898
"CUENCA 3281, CABA, Argentina",-34.5997868367347,-58.4963928795918
"PASEO COLON AV. 1388, CABA, Argentina",-34.6146201,-58.3687987
"FERRE 2250, CABA, Argentina",-34.6618426938776,-58.4264640816327
"O'GORMAN 3152, CABA, Argentina",-34.6574464285714,-58.4298428367347
"VERA 535, CABA, Argentina",-34.5987251122449,-58.4378650530612
"FRAY LUIS BELTRAN 82, CABA, Argentina",-34.6262777040816,-58.4583555510204
"FRAY LUIS BELTRAN 165, CABA, Argentina",-34.6252647896552,-58.4587429448276
"BERON DE ASTRADA 2641, CABA, Argentina",-34.66317,-58.431661122449
"MENDOZA 3394, CABA, Argentina",-34.5668971612245,-58.4671097938775
"TUCUMAN 1297, CABA, Argentina",-34.6013790591837,-58.3850773408163
"MORENO 2950, CABA, Argentina",-34.6138497,-58.4074801
"MELINCUE 3116, CABA, Argentina",-34.6023623714286,-58.4930376142857
"LEIVA 4486, CABA, Argentina",-34.5944623571429,-58.4521418285714
"CAMARGO 1260, CABA, Argentina",-34.5945894632653,-58.4467652571429
"DORREGO AV. 338, CABA, Argentina",-34.5955703959184,-58.4524508469388
"GUEVARA 1181, CABA, Argentina",-34.5839875877551,-58.4601669795918
"SARMIENTO 1526, CABA, Argentina",-34.6054236530612,-58.3883080346939
"CORRIENTES AV. 1301, CABA, Argentina",-34.6041224,-58.4053431
"LAVALLE 3083, CABA, Argentina",-34.6025605265306,-58.4094696571429
"SANCHEZ DE BUSTAMANTE 772, CABA, Argentina",-34.6014664857143,-58.4141508285714
"ALBARELLOS AV. 2634, CABA, Argentina",-34.5734081,-58.5033023
"LARSEN 2475, CABA, Argentina",-34.5760499387755,-58.5038475102041
"CABILDO AV. 1280, CABA, Argentina",-34.5681114510204,-58.4488639265306
"LOPE DE VEGA AV. 850, CABA, Argentina",-34.6169112,-58.5210404504216
"LOPE DE VEGA AV. 938, CABA, Argentina",-34.6169112,-58.5210404504216
"CAMPANA 3234, CABA, Argentina",-34.6010874204082,-58.4975477163265
"SUIPACHA 84, CABA, Argentina",-34.6073056,-58.3795700278571
"MALABIA 719, CABA, Argentina",-34.5967325510204,-58.4360862653061
"PADILLA 600, CABA, Argentina",-34.600825,-58.441803
"CAMARONES 5169, CABA, Argentina",-34.6285519875,-58.5049708625
"GORRITI 4770, CABA, Argentina",-34.5910254081633,-58.4288575510204
"AMENABAR 849, CABA, Argentina",-34.5715835510204,-58.4476426612245
"PUEYRREDON AV. 1474, CABA, Argentina",-34.5949245,-58.4031408
"ARENALES 2609, CABA, Argentina",-34.5927922,-58.4032072
"JUNCAL 2383, CABA, Argentina",-34.591638877551,-58.400718244898
"JUNCAL 2847, CABA, Argentina",-34.588431877551,-58.405715
"AGUERO 2301, CABA, Argentina",-34.5865489,-58.399985
"GUAMINI 4837, CABA, Argentina",-34.6869744204082,-58.4779473795918
"CORRIENTES AV. 5155, CABA, Argentina",-34.6041224,-58.4053431
"BERON DE ASTRADA 3213, CABA, Argentina",-34.6886742,-58.4636225
"LAVALLE 2560, CABA, Argentina",-34.6034980795918,-58.4029864489796
"SAAVEDRA 94, CABA, Argentina",-34.6109557408163,-58.4031935897959
"SAAVEDRA 68, CABA, Argentina",-34.6107184510204,-58.4032100122449
"MORENO 2438, CABA, Argentina",-34.6132480836735,-58.4007162
"DELGADO 903, CABA, Argentina",-34.5779280416667,-58.4543381666667
"BUCARELLI 1972, CABA, Argentina",-34.5799113,-58.4846257428571
"AÑASCO 2224, CABA, Argentina",-34.5997330204082,-58.4573806938776
"LA PAMPA 5485, CABA, Argentina",-34.5819136428571,-58.4839859857143
"YERBAL 2954, CABA, Argentina",-34.6297056836735,-58.4710584265306
"CABELLO 3735, CABA, Argentina",-34.5801746979592,-58.4122217
"CIUDAD DE LA PAZ 788, CABA, Argentina",-34.5712894142857,-58.4465432918367
"CARHUE 49, CABA, Argentina",-34.6396168204082,-58.5251481591837
"BILLINGHURST 2015, CABA, Argentina",-34.5880421428571,-58.4080546
"SANCHEZ DE BUSTAMANTE 2066, CABA, Argentina",-34.5882764265306,-58.4069074938775
"FRENCH 3066, CABA, Argentina",-34.5866986603701,-58.4062687404719
"AUSTRIA 1918, CABA, Argentina",-34.5894436530612,-58.4060953673469
"CUENCA 2231, CABA, Argentina",-34.6094770591837,-58.4883080285714
"CUENCA 2455, CABA, Argentina",-34.6072855306122,-58.4902070408163
"CUENCA 2233, CABA, Argentina",-34.6094636897959,-58.4883198571429
"RIVADAVIA AV. 11428, CABA, Argentina",-34.6204106,-58.4412692
"IBARROLA 7185, CABA, Argentina",-34.6415752142857,-58.5272493714286
"RIVADAVIA AV. 11440, CABA, Argentina",-34.6204106,-58.4412692
"SUIPACHA 749, CABA, Argentina",-34.5994536,-58.3796363
"RIVADAVIA AV. 6510, CABA, Argentina",-34.6204106,-58.4412692
"RIVADAVIA AV. 6119, CABA, Argentina",-34.6204106,-58.4412692
"RIVADAVIA AV. 6169, CABA, Argentina",-34.6204106,-58.4412692
"RIVADAVIA AV. 6116, CABA, Argentina",-34.6204106,-58.4412692
"ESMERALDA 764, CABA, Argentina",-34.5952536910164,-58.3778105910299
"LIBERTAD 1082, CABA, Argentina",-34.5959469183673,-58.3843342918367
"CORDOBA AV. 836, CABA, Argentina",-34.5990823714286,-58.3788008163265
"ANDALGALA 2066, CABA, Argentina",-34.6601032020408,-58.5093040081633
"MONTIEL 2684, CABA, Argentina",-34.6668387591837,-58.5059987693878
"CORDOBA AV. 2800, CABA, Argentina",-34.5991974,-58.4039401
"ECUADOR 994, CABA, Argentina",-34.5983081795918,-58.405748855102
"HUMBERTO 1° 629, CABA, Argentina",-34.6206159,-58.3684372
"GUEMES 4102, CABA, Argentina",-34.585303,-58.418723
"3 DE FEBRERO 2919, CABA, Argentina",-34.5513699306122,-58.4583381714286
"3 DE FEBRERO 2960, CABA, Argentina",-34.5511167510204,-58.4587457693878
"BOEDO AV. 438, CABA, Argentina",-34.6178196938775,-58.4166705306122
"PUEYRREDON AV. 975, CABA, Argentina",-34.5949245,-58.4031408
"PORTELA 571, CABA, Argentina",-34.6384828571429,-58.4706105142857
"ESPINOSA 2225, CABA, Argentina",-34.601874122449,-58.4628974081633
"ZEPITA 3251, CABA, Argentina",-34.6583206565657,-58.3925973434343
"TRONADOR 3915, CABA, Argentina",-34.5543617,-58.4854186428571
"COSTA RICA 6032, CABA, Argentina",-34.5792089163265,-58.4392132040816
"CABILDO AV. 3424, CABA, Argentina",-34.5515146163265,-58.4663981244898
"MONROE 1881, CABA, Argentina",-34.5552239,-58.454962
"MONROE 2375, CABA, Argentina",-34.5580338204082,-58.4596251714286
"CIUDAD DE LA PAZ 2461, CABA, Argentina",-34.5592175755102,-58.4604743346939
"TUCUMAN 1483, CABA, Argentina",-34.6016504183673,-58.3877692040816
"MELINCUE 3240, CABA, Argentina",-34.6033137673469,-58.4946000061224
"RIVERA INDARTE AV. 481, CABA, Argentina",-34.6500248,-58.4413829
"THORNE 1106, CABA, Argentina",-34.6283545,-58.4514996
"NAZCA AV. 3199, CABA, Argentina",-34.630944,-58.4704936
"CIUDAD DE LA PAZ 1162, CABA, Argentina",-34.5694967265306,-58.4497438020408
"MONROE 2765, CABA, Argentina",-34.5601628081633,-58.4632823428571
"SAN PEDRO 4830, CABA, Argentina",-34.6521787428571,-58.4841312428571
"BASUALDO 503, CABA, Argentina",-34.6430871102041,-58.5009727122449
"CABOTO 450, CABA, Argentina",-34.6278362734694,-58.3601589102041
"NOGOYA 3253, CABA, Argentina",-34.6041883204082,-58.4942167979592
"CUENCA 2889, CABA, Argentina",-34.6030646244898,-58.4939123428571
"PAEZ 2641, CABA, Argentina",-34.6210133306122,-58.4699451428571
"TUPAC AMARU 1218, CABA, Argentina",-34.6248089122449,-58.4948843285714
"LAFUENTE AV. 961, CABA, Argentina",-34.6419453265306,-58.4629011469388
"PEDERNERA 1001, CABA, Argentina",-34.6397976,-58.456773
"DE LOS CONSTITUYENTES AV. 6005, CABA, Argentina",-34.5865322,-58.4868782
"RIVADAVIA AV. 7079, CABA, Argentina",-34.6204106,-58.4412692
"HELGUERA 499, CABA, Argentina",-34.6260349,-58.4747707
"HUMBOLDT 1981, CABA, Argentina",-34.5827226391523,-58.4327313195754
"SARMIENTO 735, CABA, Argentina",-34.6046472653061,-58.3771145265306
"GUARDIA VIEJA 4565, CABA, Argentina",-34.5997958693878,-58.4291740836735
"LA PAMPA 5277, CABA, Argentina",-34.5807382755102,-58.4819346571429
"DE LOS CONSTITUYENTES AV. 5640, CABA, Argentina",-34.5865322,-58.4868782
"NAZCA AV. 35, CABA, Argentina",-34.6301338469388,-58.4697238306122
"ESTADO DE ISRAEL AV. 4267, CABA, Argentina",-34.6020928,-58.4320089
"GUEMES 4284, CABA, Argentina",-34.5835772206897,-58.4210315896552
"VARELA AV. 867, CABA, Argentina",-34.6392909591837,-58.4589945102041
"RIVADAVIA AV. 5635, CABA, Argentina",-34.6204106,-58.4412692
"YERBAL 1088, CABA, Argentina",-34.621157725,-58.446213025
"YERBAL 1077, CABA, Argentina",-34.6209918208333,-58.446155575
"ASTURIAS AV. 2630, CABA, Argentina",-34.6589408,-58.465827
"DEFENSA 970, CABA, Argentina",-34.6191641571429,-58.3714975510204
"CHACABUCO 965, CABA, Argentina",-34.6192733,-58.375896
"YATAY 880, CABA, Argentina",-34.6015103673469,-58.4285279591837
"BUCARELLI 2180, CABA, Argentina",-34.5774685102041,-58.4867671836735
"OLAZABAL AV. 4920, CABA, Argentina",-34.5758417,-58.4843994
"BLANCO ENCALADA 4904, CABA, Argentina",-34.5747184142857,-58.4847934081633
"TRIUNVIRATO AV. 4964, CABA, Argentina",-34.5857804,-58.4543496
"SANTANDER 5119, CABA, Argentina",-34.6662700408163,-58.4782218979592
"LARRAZABAL 3543, CABA, Argentina",-34.6719586142857,-58.4780006
"3 DE FEBRERO 1875, CABA, Argentina",-34.5614832,-58.4500929
"DIRECTORIO AV. 2220, CABA, Argentina",-34.6328013673469,-58.4580055142857
"OLAVARRIA 757, CABA, Argentina",-34.638038,-58.363352
"CONGRESO AV. 5460, CABA, Argentina",-34.6092859,-58.3925577
"NICARAGUA 5490, CABA, Argentina",-34.5825885326531,-58.4324873571429
"NICARAGUA 5468, CABA, Argentina",-34.5827043244898,-58.4323429428571
"INCLAN 3253, CABA, Argentina",-34.6313793469388,-58.4107553061224
"CABILDO AV. 1840, CABA, Argentina",-34.5646386652174,-58.4547123826087
"CIUDAD DE LA PAZ 1982, CABA, Argentina",-34.5638231040816,-58.4567105061224
"MOM 2872, CABA, Argentina",-34.6509903714286,-58.4262761
"ZEPITA 3281, CABA, Argentina",-34.658345050505,-58.3930229494949
"LUJAN 3286, CABA, Argentina",-34.647517,-58.4983515
"ZEPITA 3381, CABA, Argentina",-34.6584263636364,-58.3944416363636
"BARCO CENTENERA del 3191, CABA, Argentina",-34.6528679795918,-58.4216706326531
"BASUALDO 746, CABA, Argentina",-34.6448003183673,-58.4985596653061
"ARTIGAS MANUEL de 6142, CABA, Argentina",-34.6575537,-58.5109498
"BILLINGHURST 384, CABA, Argentina",-34.6059498142857,-58.4161866040816
"CABELLO 3374, CABA, Argentina",-34.5815499428571,-58.4083756204082
"BERMUDEZ 1066, CABA, Argentina",-34.6275549836735,-58.4990112183674
"TUPAC AMARU 1030, CABA, Argentina",-34.6273094714286,-58.4935921857143
"PAVON AV. 3939, CABA, Argentina",-34.6301615,-58.4158891
"MEDRANO AV. 326, CABA, Argentina",-34.606966,-58.4215265
